_time,location,Temperature_°C,WaterContent_%vol,BulkEC_mS/m
2024-02-10 02:57:27+00:00,depth_cm_100,7.5800004,20.759,23.800001
2024-02-10 03:12:28+00:00,depth_cm_100,7.5800004,20.737001,23.900002
2024-02-10 03:27:31+00:00,depth_cm_100,7.5800004,20.667002,23.699001
2024-02-10 03:42:31+00:00,depth_cm_100,7.5800004,20.745,23.900002
2024-02-10 03:57:27+00:00,depth_cm_100,7.5800004,20.757002,23.900002
2024-02-10 04:12:28+00:00,depth_cm_100,7.5800004,20.712002,23.800001
2024-02-10 04:27:29+00:00,depth_cm_100,7.5800004,20.714,23.800001
2024-02-10 04:42:25+00:00,depth_cm_100,7.5800004,20.735,24.000002
2024-02-10 04:57:26+00:00,depth_cm_100,7.5800004,20.731,23.900002
2024-02-10 05:12:32+00:00,depth_cm_100,7.57,20.766,23.900002
2024-02-10 05:27:24+00:00,depth_cm_100,7.5600004,20.769001,24.000002
2024-02-10 05:42:24+00:00,depth_cm_100,7.5600004,20.755001,24.000002
2024-02-10 05:57:25+00:00,depth_cm_100,7.57,20.698002,23.900002
2024-02-10 06:12:33+00:00,depth_cm_100,7.57,20.744001,23.900002
2024-02-10 06:27:23+00:00,depth_cm_100,7.5600004,20.775002,23.900002
2024-02-10 06:42:29+00:00,depth_cm_100,7.5600004,20.762001,23.800001
2024-02-10 06:57:25+00:00,depth_cm_100,7.5600004,20.761002,23.900002
2024-02-10 07:12:26+00:00,depth_cm_100,7.5600004,20.779001,24.000002
2024-02-10 07:27:22+00:00,depth_cm_100,7.5600004,20.682001,23.800001
2024-02-10 07:42:23+00:00,depth_cm_100,7.5600004,20.766,23.900002
2024-02-10 08:12:28+00:00,depth_cm_100,7.5600004,20.757002,23.900002
2024-02-10 08:27:21+00:00,depth_cm_100,7.5600004,20.744001,24.000002
2024-02-10 08:42:28+00:00,depth_cm_100,7.5600004,20.792002,23.800001
2024-02-10 08:57:24+00:00,depth_cm_100,7.55,20.725,23.900002
2024-02-10 09:12:21+00:00,depth_cm_100,7.55,20.785002,23.900002
2024-02-10 09:27:23+00:00,depth_cm_100,7.5600004,20.747002,24.000002
2024-02-10 09:42:27+00:00,depth_cm_100,7.55,20.809002,23.699001
2024-02-10 09:57:28+00:00,depth_cm_100,7.5600004,20.800001,23.900002
2024-02-10 10:12:24+00:00,depth_cm_100,7.5600004,20.741001,24.099
2024-02-10 10:27:20+00:00,depth_cm_100,7.55,20.834002,24.000002
2024-02-10 10:42:21+00:00,depth_cm_100,7.55,20.794,24.000002
2024-02-10 10:57:18+00:00,depth_cm_100,7.55,20.792002,24.000002
2024-02-10 11:12:23+00:00,depth_cm_100,7.55,20.78,24.000002
2024-02-10 11:27:19+00:00,depth_cm_100,7.55,20.785002,23.900002
2024-02-10 11:42:15+00:00,depth_cm_100,7.55,20.79,23.900002
2024-02-10 11:57:18+00:00,depth_cm_100,7.5400004,20.765001,24.099
2024-02-10 12:12:18+00:00,depth_cm_100,7.5400004,20.785002,24.099
2024-02-10 12:27:24+00:00,depth_cm_100,7.5400004,20.803001,23.900002
2024-02-10 12:42:20+00:00,depth_cm_100,7.5400004,20.86,24.000002
2024-02-10 12:57:16+00:00,depth_cm_100,7.5400004,20.757002,24.000002
2024-02-10 13:12:17+00:00,depth_cm_100,7.5400004,20.787,24.000002
2024-02-10 13:27:13+00:00,depth_cm_100,7.5400004,20.827002,24.000002
2024-02-10 13:42:14+00:00,depth_cm_100,7.55,20.839,24.199001
2024-02-10 13:57:20+00:00,depth_cm_100,7.55,20.802,24.099
2024-02-10 14:12:16+00:00,depth_cm_100,7.5400004,20.825,24.099
2024-02-10 14:27:23+00:00,depth_cm_100,7.5400004,20.782001,24.000002
2024-02-10 14:42:15+00:00,depth_cm_100,7.5290003,20.807001,24.000002
2024-02-10 14:57:15+00:00,depth_cm_100,7.5400004,20.897001,24.099
2024-02-10 15:12:16+00:00,depth_cm_100,7.5400004,20.864,24.199001
2024-02-10 15:27:12+00:00,depth_cm_100,7.5400004,20.797,24.000002
2024-02-10 15:42:13+00:00,depth_cm_100,7.5400004,20.827002,24.199001
2024-02-10 15:57:14+00:00,depth_cm_100,7.5290003,20.78,24.300001
2024-02-10 16:12:15+00:00,depth_cm_100,7.5400004,20.787,24.199001
2024-02-10 16:27:11+00:00,depth_cm_100,7.5400004,20.816002,24.099
2024-02-10 16:42:13+00:00,depth_cm_100,7.5400004,20.806002,24.099
2024-02-10 16:57:13+00:00,depth_cm_100,7.5400004,20.805,24.099
2024-02-10 17:12:10+00:00,depth_cm_100,7.5400004,20.785002,24.099
2024-02-10 17:27:12+00:00,depth_cm_100,7.5290003,20.828001,24.199001
2024-02-10 17:42:17+00:00,depth_cm_100,7.5290003,20.794,24.099
2024-02-10 17:57:18+00:00,depth_cm_100,7.5400004,20.847,24.199001
2024-02-10 18:12:14+00:00,depth_cm_100,7.5290003,20.827002,24.199001
2024-02-10 18:27:10+00:00,depth_cm_100,7.5400004,20.789001,24.099
2024-02-10 18:42:17+00:00,depth_cm_100,7.5290003,20.795,24.099
2024-02-10 18:57:12+00:00,depth_cm_100,7.5400004,20.785002,24.099
2024-02-10 19:12:09+00:00,depth_cm_100,7.5400004,20.839,24.199001
2024-02-10 19:27:15+00:00,depth_cm_100,7.55,20.824001,24.199001
2024-02-10 19:42:11+00:00,depth_cm_100,7.5400004,20.789001,24.099
2024-02-10 19:57:11+00:00,depth_cm_100,7.5400004,20.792002,24.199001
2024-02-10 20:12:12+00:00,depth_cm_100,7.55,20.755001,24.099
2024-02-10 20:27:08+00:00,depth_cm_100,7.55,20.820002,24.300001
2024-02-10 20:42:10+00:00,depth_cm_100,7.5400004,20.842001,24.199001
2024-02-10 20:57:06+00:00,depth_cm_100,7.55,20.837002,24.199001
2024-02-10 21:12:07+00:00,depth_cm_100,7.55,20.827002,24.199001
2024-02-10 21:27:13+00:00,depth_cm_100,7.5400004,20.845001,24.099
2024-02-10 21:42:09+00:00,depth_cm_100,7.5400004,20.914001,24.099
2024-02-10 21:57:10+00:00,depth_cm_100,7.5400004,20.767,24.199001
2024-02-10 22:12:06+00:00,depth_cm_100,7.5400004,20.77,24.199001
2024-02-10 22:27:03+00:00,depth_cm_100,7.55,20.79,24.300001
2024-02-10 22:42:03+00:00,depth_cm_100,7.5400004,20.865002,24.400002
2024-02-10 22:57:11+00:00,depth_cm_100,7.55,20.839,24.199001
2024-02-10 23:12:11+00:00,depth_cm_100,7.5600004,20.837002,24.199001
2024-02-10 23:27:01+00:00,depth_cm_100,7.5600004,20.789001,24.199001
2024-02-10 23:42:03+00:00,depth_cm_100,7.5600004,20.822,24.199001
2024-02-10 23:57:04+00:00,depth_cm_100,7.55,20.782001,24.199001
2024-02-11 00:12:05+00:00,depth_cm_100,7.5600004,20.797,24.199001
2024-02-11 00:27:06+00:00,depth_cm_100,7.55,20.819,24.199001
2024-02-11 00:42:07+00:00,depth_cm_100,7.5600004,20.784,24.400002
2024-02-11 00:57:03+00:00,depth_cm_100,7.5600004,20.834002,24.199001
2024-02-11 01:12:04+00:00,depth_cm_100,7.5600004,20.782001,24.300001
2024-02-11 01:27:05+00:00,depth_cm_100,7.5600004,20.797,24.199001
2024-02-11 01:42:08+00:00,depth_cm_100,7.5600004,20.792002,24.199001
2024-02-11 01:56:58+00:00,depth_cm_100,7.5600004,20.803001,24.199001
2024-02-11 02:11:59+00:00,depth_cm_100,7.5600004,20.839,24.400002
2024-02-11 02:27:00+00:00,depth_cm_100,7.5600004,20.827002,24.300001
2024-02-11 02:42:02+00:00,depth_cm_100,7.5600004,20.845001,24.400002
2024-02-11 02:57:02+00:00,depth_cm_100,7.5600004,20.810001,24.300001
2024-02-11 03:11:58+00:00,depth_cm_100,7.5600004,20.767,24.400002
2024-02-11 03:26:59+00:00,depth_cm_100,7.5600004,20.807001,24.300001
2024-02-11 03:42:00+00:00,depth_cm_100,7.5600004,20.799002,24.400002
2024-02-11 03:56:56+00:00,depth_cm_100,7.57,20.782001,24.400002
2024-02-11 04:11:57+00:00,depth_cm_100,7.57,20.85,24.500002
2024-02-11 04:27:05+00:00,depth_cm_100,7.57,20.837002,24.400002
2024-02-11 04:41:59+00:00,depth_cm_100,7.57,20.834002,24.400002
2024-02-11 04:56:55+00:00,depth_cm_100,7.5800004,20.816002,24.300001
2024-02-11 05:12:02+00:00,depth_cm_100,7.5800004,20.735,24.199001
2024-02-11 05:26:58+00:00,depth_cm_100,7.5800004,20.730001,24.300001
2024-02-11 05:41:59+00:00,depth_cm_100,7.5800004,20.787,24.400002
2024-02-11 05:57:00+00:00,depth_cm_100,7.5800004,20.77,24.099
2024-02-11 06:11:56+00:00,depth_cm_100,7.5800004,20.772001,24.199001
2024-02-11 06:26:57+00:00,depth_cm_100,7.589,20.78,24.300001
2024-02-11 06:41:58+00:00,depth_cm_100,7.589,20.807001,24.300001
2024-02-11 06:56:54+00:00,depth_cm_100,7.6000004,20.765001,24.300001
2024-02-11 07:12:02+00:00,depth_cm_100,7.589,20.762001,24.199001
2024-02-11 07:26:56+00:00,depth_cm_100,7.6000004,20.747002,24.300001
2024-02-11 07:41:52+00:00,depth_cm_100,7.6000004,20.777,24.300001
2024-02-11 08:11:52+00:00,depth_cm_100,7.61,20.725,24.300001
2024-02-11 08:26:51+00:00,depth_cm_100,7.61,20.807001,24.500002
2024-02-11 08:41:52+00:00,depth_cm_100,7.61,20.772001,24.199001
2024-02-11 08:56:58+00:00,depth_cm_100,7.61,20.794,24.300001
2024-02-11 09:11:54+00:00,depth_cm_100,7.61,20.77,24.300001
2024-02-11 09:26:55+00:00,depth_cm_100,7.61,20.749,24.300001
2024-02-11 09:41:56+00:00,depth_cm_100,7.61,20.755001,24.300001
2024-02-11 09:56:52+00:00,depth_cm_100,7.61,20.752,24.400002
2024-02-11 10:11:49+00:00,depth_cm_100,7.61,20.720001,24.400002
2024-02-11 10:26:49+00:00,depth_cm_100,7.61,20.779001,24.400002
2024-02-11 10:41:56+00:00,depth_cm_100,7.61,20.750002,24.400002
2024-02-11 10:56:52+00:00,depth_cm_100,7.6200004,20.665,24.300001
2024-02-11 11:11:48+00:00,depth_cm_100,7.6200004,20.731,24.400002
2024-02-11 11:26:49+00:00,depth_cm_100,7.6200004,20.784,24.400002
2024-02-11 11:41:50+00:00,depth_cm_100,7.6200004,20.752,24.400002
2024-02-11 11:56:51+00:00,depth_cm_100,7.629,20.720001,24.400002
2024-02-11 12:11:47+00:00,depth_cm_100,7.629,20.724,24.400002
2024-02-11 12:26:53+00:00,depth_cm_100,7.629,20.727001,24.400002
2024-02-11 12:41:50+00:00,depth_cm_100,7.6400003,20.724,24.500002
2024-02-11 12:56:52+00:00,depth_cm_100,7.629,20.722,24.400002
2024-02-11 13:11:46+00:00,depth_cm_100,7.629,20.699001,24.400002
2024-02-11 13:26:47+00:00,depth_cm_100,7.6400003,20.77,24.500002
2024-02-11 13:41:49+00:00,depth_cm_100,7.6400003,20.737001,24.400002
2024-02-11 13:56:44+00:00,depth_cm_100,7.6400003,20.692001,24.500002
2024-02-11 14:11:51+00:00,depth_cm_100,7.6400003,20.699001,24.400002
2024-02-11 14:26:42+00:00,depth_cm_100,7.6500006,20.692001,24.500002
2024-02-11 14:41:48+00:00,depth_cm_100,7.6500006,20.714,24.500002
2024-02-11 14:56:49+00:00,depth_cm_100,7.6500006,20.675001,24.199001
2024-02-11 15:11:50+00:00,depth_cm_100,7.6600003,20.731,24.500002
2024-02-11 15:26:47+00:00,depth_cm_100,7.6600003,20.749,24.400002
2024-02-11 15:41:48+00:00,depth_cm_100,7.6600003,20.667002,24.400002
2024-02-11 15:56:43+00:00,depth_cm_100,7.6600003,20.629002,24.300001
2024-02-11 16:11:44+00:00,depth_cm_100,7.6600003,20.7,24.400002
2024-02-11 16:26:45+00:00,depth_cm_100,7.6600003,20.750002,24.400002
2024-02-11 16:41:47+00:00,depth_cm_100,7.6600003,20.68,24.400002
2024-02-11 16:56:48+00:00,depth_cm_100,7.6700006,20.719002,24.400002
2024-02-11 17:11:39+00:00,depth_cm_100,7.6600003,20.665,24.400002
2024-02-11 17:26:40+00:00,depth_cm_100,7.6700006,20.62,24.199001
2024-02-11 17:41:46+00:00,depth_cm_100,7.6790004,20.704,24.300001
2024-02-11 17:56:42+00:00,depth_cm_100,7.6790004,20.692001,24.300001
2024-02-11 18:11:43+00:00,depth_cm_100,7.6700006,20.720001,24.400002
2024-02-11 18:26:45+00:00,depth_cm_100,7.6790004,20.707,24.199001
2024-02-11 18:41:45+00:00,depth_cm_100,7.6790004,20.695002,24.300001
2024-02-11 18:56:42+00:00,depth_cm_100,7.689,20.731,24.300001
2024-02-11 19:11:42+00:00,depth_cm_100,7.689,20.645,24.300001
2024-02-11 19:26:44+00:00,depth_cm_100,7.689,20.695002,24.300001
2024-02-11 19:41:45+00:00,depth_cm_100,7.689,20.695002,24.300001
2024-02-11 20:11:40+00:00,depth_cm_100,7.689,20.710001,24.300001
2024-02-11 20:26:43+00:00,depth_cm_100,7.7000003,20.678001,24.300001
2024-02-11 20:41:39+00:00,depth_cm_100,7.7000003,20.750002,24.400002
2024-02-11 20:56:40+00:00,depth_cm_100,7.7100005,20.710001,24.300001
2024-02-11 21:11:41+00:00,depth_cm_100,7.7100005,20.698002,24.300001
2024-02-11 21:26:38+00:00,depth_cm_100,7.7100005,20.707,24.400002
2024-02-11 21:41:38+00:00,depth_cm_100,7.7100005,20.692001,24.400002
2024-02-11 21:56:34+00:00,depth_cm_100,7.7100005,20.654001,24.300001
2024-02-11 22:11:40+00:00,depth_cm_100,7.7100005,20.650002,24.400002
2024-02-11 22:26:37+00:00,depth_cm_100,7.7200003,20.647001,24.400002
2024-02-11 22:41:32+00:00,depth_cm_100,7.7100005,20.689001,24.300001
2024-02-11 22:56:34+00:00,depth_cm_100,7.7100005,20.667002,24.500002
2024-02-11 23:11:35+00:00,depth_cm_100,7.7200003,20.725,24.599
2024-02-11 23:26:31+00:00,depth_cm_100,7.7200003,20.669,24.300001
2024-02-11 23:41:32+00:00,depth_cm_100,7.7200003,20.699001,24.500002
2024-02-11 23:56:33+00:00,depth_cm_100,7.7200003,20.679,24.500002
2024-02-12 00:11:35+00:00,depth_cm_100,7.7290006,20.685001,24.500002
2024-02-12 00:26:35+00:00,depth_cm_100,7.7290006,20.637001,24.400002
2024-02-12 00:41:31+00:00,depth_cm_100,7.7290006,20.637001,24.400002
2024-02-12 00:56:32+00:00,depth_cm_100,7.7390003,20.664001,24.500002
2024-02-12 01:11:34+00:00,depth_cm_100,7.7390003,20.647001,24.400002
2024-02-12 01:26:35+00:00,depth_cm_100,7.7390003,20.640001,24.400002
2024-02-12 01:41:31+00:00,depth_cm_100,7.7390003,20.644001,24.500002
2024-02-12 01:56:32+00:00,depth_cm_100,7.7390003,20.647001,24.400002
2024-02-12 02:11:33+00:00,depth_cm_100,7.7390003,20.645,24.500002
2024-02-12 02:26:29+00:00,depth_cm_100,7.7500005,20.672,24.400002
2024-02-12 02:41:30+00:00,depth_cm_100,7.7390003,20.612001,24.400002
2024-02-12 02:56:32+00:00,depth_cm_100,7.7500005,20.647001,24.599
2024-02-12 03:11:27+00:00,depth_cm_100,7.76,20.659,24.500002
2024-02-12 03:26:28+00:00,depth_cm_100,7.7700005,20.685001,24.500002
2024-02-12 03:41:29+00:00,depth_cm_100,7.76,20.630001,24.500002
2024-02-12 03:56:31+00:00,depth_cm_100,7.76,20.655,24.400002
2024-02-12 04:11:32+00:00,depth_cm_100,7.7700005,20.608002,24.500002
2024-02-12 04:26:28+00:00,depth_cm_100,7.7700005,20.619001,24.500002
2024-02-12 04:41:29+00:00,depth_cm_100,7.7700005,20.662,24.599
2024-02-12 04:56:30+00:00,depth_cm_100,7.7700005,20.637001,24.599
2024-02-12 05:11:26+00:00,depth_cm_100,7.7700005,20.637001,24.500002
2024-02-12 05:26:32+00:00,depth_cm_100,7.7700005,20.682001,24.500002
2024-02-12 05:41:25+00:00,depth_cm_100,7.7700005,20.640001,24.500002
2024-02-12 05:56:29+00:00,depth_cm_100,7.7790003,20.624,24.500002
2024-02-12 06:11:30+00:00,depth_cm_100,7.7900004,20.667002,24.599
2024-02-12 06:26:26+00:00,depth_cm_100,7.7900004,20.637001,24.500002
2024-02-12 06:41:28+00:00,depth_cm_100,7.7900004,20.624,24.400002
2024-02-12 06:56:23+00:00,depth_cm_100,7.7900004,20.644001,24.500002
2024-02-12 07:11:24+00:00,depth_cm_100,7.7900004,20.609001,24.500002
2024-02-12 07:26:26+00:00,depth_cm_100,7.7900004,20.598001,24.400002
2024-02-12 07:41:27+00:00,depth_cm_100,7.7900004,20.640001,24.699001
2024-02-12 07:56:28+00:00,depth_cm_100,7.7900004,20.616001,24.599
2024-02-12 08:11:28+00:00,depth_cm_100,7.8,20.639002,24.599
2024-02-12 08:26:21+00:00,depth_cm_100,7.8,20.629002,24.599
2024-02-12 08:41:22+00:00,depth_cm_100,7.8,20.630001,24.500002
2024-02-12 08:56:22+00:00,depth_cm_100,7.8100004,20.665,24.599
2024-02-12 09:11:28+00:00,depth_cm_100,7.8100004,20.624,24.599
2024-02-12 09:26:19+00:00,depth_cm_100,7.8100004,20.632002,24.599
2024-02-12 09:41:26+00:00,depth_cm_100,7.82,20.606,24.500002
2024-02-12 09:56:21+00:00,depth_cm_100,7.82,20.537,24.400002
2024-02-12 10:11:18+00:00,depth_cm_100,7.82,20.544,24.300001
2024-02-12 10:26:19+00:00,depth_cm_100,7.82,20.675001,24.599
2024-02-12 10:41:25+00:00,depth_cm_100,7.82,20.579,24.400002
2024-02-12 10:56:26+00:00,depth_cm_100,7.82,20.594002,24.300001
2024-02-12 11:11:23+00:00,depth_cm_100,7.82,20.692001,24.300001
2024-02-12 11:26:23+00:00,depth_cm_100,7.8300004,20.659,24.199001
2024-02-12 11:41:19+00:00,depth_cm_100,7.8300004,20.750002,24.599
2024-02-12 11:56:20+00:00,depth_cm_100,7.8300004,23.28,27.6
2024-02-12 12:11:21+00:00,depth_cm_100,7.82,31.337002,33.0
2024-02-12 12:26:17+00:00,depth_cm_100,7.8100004,33.454002,32.5
2024-02-12 12:41:18+00:00,depth_cm_100,7.8100004,32.205,28.7
2024-02-12 12:56:20+00:00,depth_cm_100,7.8100004,30.957,27.300001
2024-02-12 13:11:16+00:00,depth_cm_100,7.8,30.068,26.6
2024-02-12 13:26:17+00:00,depth_cm_100,7.8100004,29.549002,26.2
2024-02-12 13:41:18+00:00,depth_cm_100,7.8100004,28.987001,26.000002
2024-02-12 13:56:16+00:00,depth_cm_100,7.8100004,28.402,25.500002
2024-02-12 14:11:15+00:00,depth_cm_100,7.82,28.002,25.199001
2024-02-12 14:26:16+00:00,depth_cm_100,7.82,27.571001,24.900002
2024-02-12 14:41:17+00:00,depth_cm_100,7.8300004,27.274002,24.699001
2024-02-12 14:56:14+00:00,depth_cm_100,7.8300004,26.919,24.500002
2024-02-12 15:11:14+00:00,depth_cm_100,7.839,26.579,24.199001
2024-02-12 15:26:15+00:00,depth_cm_100,7.8500004,26.353,24.199001
2024-02-12 15:41:12+00:00,depth_cm_100,7.8500004,26.209002,24.199001
2024-02-12 15:56:12+00:00,depth_cm_100,7.8600006,25.987001,24.099
2024-02-12 16:11:14+00:00,depth_cm_100,7.8600006,25.842001,24.000002
2024-02-12 16:26:15+00:00,depth_cm_100,7.8700004,25.622002,23.900002
2024-02-12 16:41:11+00:00,depth_cm_100,7.8700004,25.616001,24.099
2024-02-12 16:56:12+00:00,depth_cm_100,7.8700004,25.45,24.099
2024-02-12 17:11:13+00:00,depth_cm_100,7.879,25.339,24.000002
2024-02-12 17:26:15+00:00,depth_cm_100,7.8900003,25.317001,23.900002
2024-02-12 17:41:10+00:00,depth_cm_100,7.9000006,25.250002,24.099
2024-02-12 17:56:16+00:00,depth_cm_100,7.9000006,25.098001,24.000002
2024-02-12 18:11:12+00:00,depth_cm_100,7.9000006,25.04,23.900002
2024-02-12 18:26:13+00:00,depth_cm_100,7.9100003,24.922,24.099
2024-02-12 18:41:15+00:00,depth_cm_100,7.9200006,24.824001,24.099
2024-02-12 18:56:16+00:00,depth_cm_100,7.9200006,24.740002,24.099
2024-02-12 19:11:14+00:00,depth_cm_100,7.9200006,24.742,24.000002
2024-02-12 19:26:13+00:00,depth_cm_100,7.9200006,24.692001,24.000002
2024-02-12 19:41:14+00:00,depth_cm_100,7.9200006,24.612001,24.099
2024-02-12 19:56:15+00:00,depth_cm_100,7.9290004,24.599,24.099
2024-02-12 20:11:11+00:00,depth_cm_100,7.9390006,24.529001,24.099
2024-02-12 20:26:07+00:00,depth_cm_100,7.9390006,24.462002,24.099
2024-02-12 20:41:08+00:00,depth_cm_100,7.9500003,24.436,24.199001
2024-02-12 20:56:09+00:00,depth_cm_100,7.9500003,24.405,24.199001
2024-02-12 21:11:06+00:00,depth_cm_100,7.9500003,24.352001,24.099
2024-02-12 21:26:06+00:00,depth_cm_100,7.9600005,24.214,24.199001
2024-02-12 21:41:13+00:00,depth_cm_100,7.9500003,24.285002,24.199001
2024-02-12 21:56:10+00:00,depth_cm_100,7.9700003,24.214,24.199001
2024-02-12 22:11:05+00:00,depth_cm_100,7.9600005,24.222002,24.300001
2024-02-12 22:26:06+00:00,depth_cm_100,7.9700003,24.119001,24.099
2024-02-12 22:41:12+00:00,depth_cm_100,7.9700003,24.095001,24.199001
2024-02-12 22:56:08+00:00,depth_cm_100,7.9700003,24.094002,24.199001
2024-02-12 23:11:04+00:00,depth_cm_100,7.9700003,24.04,24.099
2024-02-12 23:26:10+00:00,depth_cm_100,7.9700003,23.999,24.300001
2024-02-12 23:41:07+00:00,depth_cm_100,7.9700003,23.957,24.300001
2024-02-12 23:56:03+00:00,depth_cm_100,7.9790006,23.902,24.300001
2024-02-13 00:11:08+00:00,depth_cm_100,7.9790006,23.86,24.300001
2024-02-13 00:26:10+00:00,depth_cm_100,7.9790006,23.879002,24.099
2024-02-13 00:41:07+00:00,depth_cm_100,7.9890003,23.811,24.199001
2024-02-13 00:56:02+00:00,depth_cm_100,7.9890003,23.825,24.300001
2024-02-13 01:11:03+00:00,depth_cm_100,7.9890003,23.797,24.300001
2024-02-13 01:26:09+00:00,depth_cm_100,8.0,23.772001,24.199001
2024-02-13 01:41:00+00:00,depth_cm_100,8.0,23.807001,24.300001
2024-02-13 01:56:01+00:00,depth_cm_100,8.0,23.731,24.199001
2024-02-13 02:11:07+00:00,depth_cm_100,8.0,23.665,24.300001
2024-02-13 02:26:03+00:00,depth_cm_100,8.009001,23.595001,24.199001
2024-02-13 02:41:04+00:00,depth_cm_100,8.009001,23.642,24.400002
2024-02-13 02:56:05+00:00,depth_cm_100,8.009001,23.604002,24.300001
2024-02-13 03:11:07+00:00,depth_cm_100,8.02,23.556002,24.300001
2024-02-13 03:26:04+00:00,depth_cm_100,8.02,23.532001,24.400002
2024-02-13 03:41:04+00:00,depth_cm_100,8.02,23.512001,24.300001
2024-02-13 03:56:00+00:00,depth_cm_100,8.029,23.542002,24.300001
2024-02-13 04:11:01+00:00,depth_cm_100,8.02,23.487001,24.500002
2024-02-13 04:26:02+00:00,depth_cm_100,8.029,23.477001,24.400002
2024-02-13 04:41:02+00:00,depth_cm_100,8.029,23.477001,24.500002
2024-02-13 04:55:59+00:00,depth_cm_100,8.029,23.448002,24.599
2024-02-13 05:11:00+00:00,depth_cm_100,8.029,23.382002,24.400002
2024-02-13 05:26:01+00:00,depth_cm_100,8.029,23.362001,24.400002
2024-02-13 05:40:57+00:00,depth_cm_100,8.029,23.377,24.400002
2024-02-13 05:55:58+00:00,depth_cm_100,8.029,23.352001,24.599
2024-02-13 06:10:56+00:00,depth_cm_100,8.029,23.320002,24.400002
2024-02-13 06:26:01+00:00,depth_cm_100,8.029,23.294,24.400002
2024-02-13 06:40:57+00:00,depth_cm_100,8.04,23.297,24.500002
2024-02-13 06:55:58+00:00,depth_cm_100,8.029,23.249,24.599
2024-02-13 07:10:54+00:00,depth_cm_100,8.04,23.297,24.599
2024-02-13 07:26:00+00:00,depth_cm_100,8.04,23.269001,24.500002
2024-02-13 07:41:01+00:00,depth_cm_100,8.04,23.255001,24.300001
2024-02-13 07:55:57+00:00,depth_cm_100,8.049001,23.216002,24.500002
2024-02-13 08:10:58+00:00,depth_cm_100,8.049001,23.224,24.599
2024-02-13 08:25:59+00:00,depth_cm_100,8.04,23.185001,24.500002
2024-02-13 08:40:56+00:00,depth_cm_100,8.049001,23.136002,24.500002
2024-02-13 08:55:53+00:00,depth_cm_100,8.049001,23.145,24.599
2024-02-13 09:10:53+00:00,depth_cm_100,8.049001,23.150002,24.699001
2024-02-13 09:25:54+00:00,depth_cm_100,8.049001,23.160002,24.599
2024-02-13 09:40:50+00:00,depth_cm_100,8.049001,23.127,24.599
2024-02-13 09:55:56+00:00,depth_cm_100,8.049001,23.145,24.500002
2024-02-13 10:10:57+00:00,depth_cm_100,8.049001,23.049002,24.800001
2024-02-13 10:25:53+00:00,depth_cm_100,8.059,23.067001,24.599
2024-02-13 10:40:55+00:00,depth_cm_100,8.059,23.067001,24.699001
2024-02-13 10:55:50+00:00,depth_cm_100,8.059,23.067001,24.699001
2024-02-13 11:10:51+00:00,depth_cm_100,8.059,23.074001,24.500002
2024-02-13 11:25:52+00:00,depth_cm_100,8.070001,23.047,24.699001
2024-02-13 11:40:55+00:00,depth_cm_100,8.070001,22.997002,24.699001
2024-02-13 11:55:50+00:00,depth_cm_100,8.070001,22.959002,24.599
2024-02-13 12:10:51+00:00,depth_cm_100,8.049001,22.966002,24.800001
2024-02-13 12:25:52+00:00,depth_cm_100,8.070001,23.002,24.699001
2024-02-13 12:40:48+00:00,depth_cm_100,8.070001,22.977001,24.699001
2024-02-13 12:55:49+00:00,depth_cm_100,8.070001,22.928001,24.800001
2024-02-13 13:10:50+00:00,depth_cm_100,8.08,22.973001,24.800001
2024-02-13 13:25:52+00:00,depth_cm_100,8.070001,22.949001,24.699001
2024-02-13 13:40:52+00:00,depth_cm_100,8.070001,22.932001,24.800001
2024-02-13 13:55:53+00:00,depth_cm_100,8.070001,23.000002,24.699001
2024-02-13 14:10:51+00:00,depth_cm_100,8.070001,22.912,24.699001
2024-02-13 14:25:45+00:00,depth_cm_100,8.08,22.931002,25.000002
2024-02-13 14:40:47+00:00,depth_cm_100,8.08,22.932001,24.900002
2024-02-13 14:55:48+00:00,depth_cm_100,8.08,22.917002,24.699001
2024-02-13 15:10:44+00:00,depth_cm_100,8.08,22.839,24.800001
2024-02-13 15:25:50+00:00,depth_cm_100,8.08,22.864,24.800001
2024-02-13 15:40:51+00:00,depth_cm_100,8.08,22.877,24.800001
2024-02-13 15:55:47+00:00,depth_cm_100,8.070001,22.819,24.800001
2024-02-13 16:10:43+00:00,depth_cm_100,8.08,22.834002,24.800001
2024-02-13 16:25:44+00:00,depth_cm_100,8.08,22.837002,24.900002
2024-02-13 16:40:45+00:00,depth_cm_100,8.08,22.856,25.000002
2024-02-13 16:55:48+00:00,depth_cm_100,8.08,22.837002,24.800001
2024-02-13 17:10:42+00:00,depth_cm_100,8.08,22.803001,24.900002
2024-02-13 17:25:48+00:00,depth_cm_100,8.08,22.819,25.000002
2024-02-13 17:40:45+00:00,depth_cm_100,8.08,22.832,24.900002
2024-02-13 17:55:40+00:00,depth_cm_100,8.08,22.769001,24.800001
2024-02-13 18:10:42+00:00,depth_cm_100,8.08,22.769001,24.900002
2024-02-13 18:25:43+00:00,depth_cm_100,8.08,22.807001,25.000002
2024-02-13 18:40:39+00:00,depth_cm_100,8.08,22.674002,24.900002
2024-02-13 18:55:45+00:00,depth_cm_100,8.08,22.777,25.000002
2024-02-13 19:10:46+00:00,depth_cm_100,8.08,22.775002,25.000002
