time_vektor,d_15cm,d_30cm,d_50cm,d_100cm,d_200cm
2024-01-02 21:40:37+00:00,6.4199996,6.35,6.5600004,7.2100005,8.72
2024-01-02 22:40:42+00:00,6.4799,6.3799,6.6000004,7.2100005,8.72
2024-01-02 23:40:36+00:00,6.5600004,6.4399,6.6000004,7.2000003,8.759001
2024-01-03 00:40:35+00:00,6.6200004,6.4898996,6.6700006,7.2000003,8.75
2024-01-03 01:40:35+00:00,6.6200004,6.5099998,6.65,7.2000003,8.729
2024-01-03 02:40:34+00:00,6.6200004,6.589,6.6200004,7.189,8.75
2024-01-03 03:40:28+00:00,6.629,6.5800004,6.6700006,7.189,8.729
2024-01-03 04:40:27+00:00,6.6600003,6.61,6.689,7.189,8.759001
2024-01-03 05:40:27+00:00,6.689,6.629,6.6700006,7.189,8.739
2024-01-03 06:40:28+00:00,6.7000003,6.6600003,6.729,7.189,8.77
2024-01-03 07:40:27+00:00,6.76,6.689,6.76,7.189,8.729
2024-01-03 08:40:25+00:00,6.7900004,6.7100005,6.7390003,7.189,8.729
2024-01-03 09:40:29+00:00,6.8700004,6.7390003,6.7900004,7.189,8.739
2024-01-03 10:40:24+00:00,6.9,6.8,6.7790003,7.189,8.759001
2024-01-03 11:40:18+00:00,6.9200006,6.7900004,6.8100004,7.189,8.75
2024-01-03 12:40:17+00:00,7.0290003,6.8300004,6.8500004,7.2000003,8.77
2024-01-03 13:40:17+00:00,7.0800004,6.879,6.839,7.2000003,8.729
2024-01-03 14:40:16+00:00,7.11,6.939,6.879,7.189,8.77
2024-01-03 15:40:15+00:00,7.1600003,6.9600005,6.9100003,7.2000003,8.759001
2024-01-03 16:40:15+00:00,7.1600003,6.9890003,6.9200006,7.2100005,8.759001
2024-01-03 17:40:19+00:00,7.129,7.0200005,6.9200006,7.2100005,8.729
2024-01-03 18:40:14+00:00,7.1600003,7.0400004,6.9500003,7.2200003,8.739
2024-01-03 19:40:08+00:00,7.129,7.0400004,6.9600005,7.2200003,8.739
2024-01-03 20:40:07+00:00,7.129,7.07,6.9890003,7.2200003,8.729
2024-01-03 21:40:06+00:00,7.129,7.1000004,7.0290003,7.2290006,8.77
2024-01-03 22:40:06+00:00,7.11,7.089,7.05,7.2390003,8.739
2024-01-03 23:40:05+00:00,7.089,7.07,7.0400004,7.2390003,8.729
2024-01-04 00:40:04+00:00,7.07,7.089,7.089,7.2390003,8.729
2024-01-04 01:40:09+00:00,7.0800004,7.089,7.0800004,7.2500005,8.77
2024-01-04 02:40:03+00:00,7.1000004,7.1200004,7.089,7.2500005,8.729
2024-01-04 03:39:58+00:00,7.0290003,7.0600004,7.11,7.26,8.77
2024-01-04 04:40:02+00:00,7.0800004,7.07,7.1200004,7.26,8.759001
2024-01-04 05:39:58+00:00,7.0290003,7.089,7.1200004,7.2700005,8.729
2024-01-04 06:39:55+00:00,6.9790006,7.089,7.1500006,7.2700005,8.72
2024-01-04 07:39:55+00:00,6.9200006,7.05,7.1500006,7.2900004,8.729
2024-01-04 08:39:55+00:00,6.8300004,7.05,7.1790004,7.2900004,8.739
2024-01-04 09:39:54+00:00,6.7390003,7.0000005,7.1400003,7.3,8.729
2024-01-04 10:39:53+00:00,6.6400003,7.0000005,7.129,7.3100004,8.739
2024-01-04 11:39:48+00:00,6.5800004,6.939,7.1500006,7.3,8.709001
2024-01-04 12:39:52+00:00,6.5099998,6.8900003,7.129,7.3100004,8.72
2024-01-04 13:39:46+00:00,6.45,6.8900003,7.129,7.32,8.709001
2024-01-04 14:39:45+00:00,6.4298997,6.839,7.1000004,7.32,8.729
2024-01-04 15:39:45+00:00,6.3399997,6.8,7.07,7.32,8.729
2024-01-04 16:39:45+00:00,6.2999,6.76,7.11,7.32,8.75
2024-01-04 17:39:43+00:00,6.18,6.7100005,7.0800004,7.3300004,8.739
2024-01-04 18:39:43+00:00,6.1299,6.6700006,7.05,7.32,8.759001
2024-01-04 19:39:42+00:00,6.0699997,6.629,7.0400004,7.3300004,8.739
2024-01-04 20:39:41+00:00,6.02,6.6000004,7.01,7.3300004,8.729
2024-01-04 21:39:36+00:00,5.9399,6.52,7.0000005,7.339,8.739
2024-01-04 22:39:35+00:00,5.85,6.47,6.9700003,7.3500004,8.75
2024-01-04 23:39:34+00:00,5.77,6.4298997,6.9600005,7.339,8.739
2024-01-05 00:39:34+00:00,5.72,6.37,6.9290004,7.339,8.729
2024-01-05 01:39:34+00:00,5.67,6.3399997,6.9200006,7.339,8.729
2024-01-05 02:39:32+00:00,5.58,6.29,6.8700004,7.3300004,8.729
2024-01-05 03:39:33+00:00,5.56,6.2,6.839,7.3300004,8.77
2024-01-05 04:39:31+00:00,5.52,6.2,6.7900004,7.3300004,8.700001
2024-01-05 06:39:31+00:00,5.43,6.0899997,6.7700005,7.32,8.729
2024-01-05 07:39:25+00:00,5.3799,6.0699997,6.729,7.32,8.739
2024-01-05 08:39:23+00:00,5.37,6.0099998,6.7200003,7.32,8.739
2024-01-05 09:39:23+00:00,5.3399997,5.99,6.629,7.3100004,8.759001
2024-01-05 10:39:22+00:00,5.3599997,5.9599,6.65,7.3,8.739
2024-01-05 11:39:22+00:00,5.37,5.95,6.6000004,7.2900004,8.75
2024-01-05 12:39:21+00:00,5.43,5.92,6.5800004,7.2900004,8.709001
2024-01-05 13:39:15+00:00,5.52,5.9399,6.5499997,7.2900004,8.75
2024-01-05 14:39:20+00:00,5.56,5.95,6.52,7.2900004,8.75
2024-01-05 15:39:14+00:00,5.58,5.95,6.5499997,7.2700005,8.739
2024-01-05 16:39:13+00:00,5.5899997,5.9399,6.5,7.2700005,8.739
2024-01-05 17:39:14+00:00,5.5099998,5.9799,6.5,7.26,8.759001
2024-01-05 18:39:12+00:00,5.4799,5.95,6.5,7.2500005,8.729
2024-01-05 19:39:11+00:00,5.4799,5.9399,6.4799,7.2390003,8.759001
2024-01-05 20:39:11+00:00,5.4799,5.95,6.5099998,7.2390003,8.739
2024-01-05 21:39:05+00:00,5.4599,5.8999,6.46,7.2290006,8.759001
2024-01-05 22:39:09+00:00,5.4399,5.89,6.45,7.2200003,8.72
2024-01-05 23:39:09+00:00,5.42,5.91,6.4799,7.2100005,8.72
2024-01-06 00:39:03+00:00,5.43,5.87,6.45,7.2100005,8.77
2024-01-06 01:39:13+00:00,5.41,5.87,6.41,7.2000003,8.739
2024-01-06 02:39:02+00:00,5.41,5.8599997,6.41,7.189,8.77
2024-01-06 03:39:01+00:00,5.39,5.8399997,6.4199996,7.189,8.729
2024-01-06 04:39:02+00:00,5.3799,5.87,6.3799,7.189,8.739
2024-01-06 05:39:00+00:00,5.35,5.83,6.3799,7.1790004,8.77
2024-01-06 06:38:59+00:00,5.35,5.79,6.3799,7.1790004,8.739
2024-01-06 07:38:59+00:00,5.33,5.7799,6.3799,7.1600003,8.759001
2024-01-06 08:38:53+00:00,5.2999,5.7799,6.3399997,7.1600003,8.729
2024-01-06 09:39:02+00:00,5.2999,5.7599998,6.3199997,7.1600003,8.77
2024-01-06 10:38:52+00:00,5.27,5.77,6.3599997,7.1600003,8.729
2024-01-06 11:38:51+00:00,5.2599998,5.7299,6.3399997,7.1500006,8.739
2024-01-06 12:38:50+00:00,5.2099,5.7,6.2999,7.129,8.729
2024-01-06 13:38:50+00:00,5.2099,5.7099,6.2799,7.129,8.729
2024-01-06 14:38:49+00:00,5.18,5.72,6.2999,7.1200004,8.75
2024-01-06 15:38:49+00:00,5.16,5.6899,6.2799,7.129,8.77
2024-01-06 16:38:48+00:00,5.0899,5.67,6.27,7.1200004,8.77
2024-01-06 17:38:52+00:00,5.02,5.6299,6.27,7.11,8.72
2024-01-06 18:38:41+00:00,4.8898997,5.6299,6.25,7.1000004,8.739
2024-01-06 19:38:41+00:00,4.8399,5.5699997,6.22,7.1000004,8.75
2024-01-06 20:38:40+00:00,4.7299,5.4799,6.2299,7.089,8.729
2024-01-06 21:38:39+00:00,4.6299,5.45,6.22,7.089,8.729
2024-01-06 22:38:39+00:00,4.5699,5.41,6.16,7.089,8.729
2024-01-06 23:38:38+00:00,4.5,5.3199997,6.1499,7.0800004,8.75
2024-01-07 00:38:38+00:00,4.4599,5.35,6.16,7.07,8.729
2024-01-07 01:38:42+00:00,4.43,5.24,6.0899997,7.07,8.739
2024-01-07 02:38:43+00:00,4.3898997,5.2299,6.06,7.05,8.739
2024-01-07 03:38:31+00:00,4.3399,5.1899,6.0499,7.05,8.739
2024-01-07 04:38:32+00:00,4.31,5.1198997,6.02,7.0400004,8.729
2024-01-07 05:38:30+00:00,4.27,5.14,5.9599,7.0290003,8.77
2024-01-07 06:38:34+00:00,4.2299,5.0899,5.95,7.0290003,8.759001
2024-01-07 07:38:29+00:00,4.1398997,5.02,5.92,7.01,8.709001
2024-01-07 08:38:29+00:00,4.0899,4.9698997,5.91,7.01,8.729
2024-01-07 09:38:23+00:00,4.02,4.95,5.8799,7.0000005,8.75
2024-01-07 10:38:26+00:00,3.9599998,4.8698997,5.87,6.9790006,8.72
2024-01-07 11:38:22+00:00,3.9799998,4.83,5.81,6.9790006,8.77
2024-01-07 12:38:23+00:00,3.9399,4.85,5.77,6.9700003,8.729
2024-01-07 13:38:19+00:00,3.9399,4.77,5.7999,6.9600005,8.77
2024-01-07 14:38:19+00:00,3.9299998,4.75,5.75,6.9500003,8.72
2024-01-07 15:38:18+00:00,3.9399,4.7299,5.68,6.939,8.729
2024-01-07 16:38:17+00:00,3.8799999,4.7399,5.6899,6.9290004,8.72
2024-01-07 17:38:13+00:00,3.86,4.7099,5.6299,6.9200006,8.759001
2024-01-07 18:38:16+00:00,3.78,4.6699,5.6099997,6.9100003,8.72
2024-01-07 19:38:15+00:00,3.76,4.6299,5.5899997,6.9,8.700001
2024-01-07 20:38:16+00:00,3.73,4.6099997,5.5899997,6.879,8.739
2024-01-07 21:38:19+00:00,3.6699,4.5499,5.56,6.879,8.77
2024-01-07 22:38:08+00:00,3.6399,4.5299,5.5699997,6.86,8.709001
2024-01-07 23:38:08+00:00,3.5899,4.4899,5.5,6.8500004,8.700001
2024-01-08 00:38:07+00:00,3.55,4.45,5.47,6.839,8.700001
2024-01-08 01:38:09+00:00,3.52,4.43,5.47,6.82,8.75
2024-01-08 02:38:06+00:00,3.48,4.41,5.41,6.82,8.700001
2024-01-08 03:38:05+00:00,3.4499998,4.3698997,5.41,6.8,8.77
2024-01-08 04:38:01+00:00,3.4299998,4.3199,5.3599997,6.7900004,8.739
2024-01-08 05:37:59+00:00,3.35,4.29,5.37,6.7790003,8.739
2024-01-08 06:37:58+00:00,3.3,4.27,5.33,6.7700005,8.72
2024-01-08 07:37:57+00:00,3.1899,4.2299,5.2999,6.7500005,8.709001
2024-01-08 08:37:56+00:00,3.07,4.1499,5.25,6.7390003,8.709001
2024-01-08 09:37:58+00:00,3.0,4.1398997,5.2299,6.7200003,8.72
2024-01-08 10:37:55+00:00,2.8799999,4.06,5.2299,6.7200003,8.729
2024-01-08 11:37:55+00:00,2.82,3.9699,5.1899,6.7000003,8.729
2024-01-08 12:37:55+00:00,2.76,3.9499998,5.1499,6.6790004,8.700001
2024-01-08 13:37:59+00:00,2.6799998,3.8799999,5.1099997,6.6700006,8.739
2024-01-08 14:37:48+00:00,2.6299999,3.8,5.0899,6.6600003,8.700001
2024-01-08 15:37:48+00:00,2.59,3.78,5.0499,6.6400003,8.729
2024-01-08 16:37:46+00:00,2.51,3.6999998,4.9899,6.629,8.689
2024-01-08 17:37:51+00:00,2.4499,3.6599998,4.9799,6.6200004,8.700001
2024-01-08 18:37:45+00:00,2.35,3.5899,4.9399,6.61,8.700001
2024-01-08 19:37:44+00:00,2.34,3.56,4.91,6.589,8.679001
2024-01-08 20:37:44+00:00,2.25,3.5,4.85,6.57,8.700001
2024-01-08 21:37:43+00:00,2.2199,3.4599998,4.8199,6.5600004,8.72
2024-01-08 22:37:42+00:00,2.1299999,3.4299998,4.7799,6.54,8.700001
2024-01-08 23:37:37+00:00,2.1199,3.3699,4.77,6.5298996,8.700001
2024-01-09 00:37:47+00:00,2.09,3.3,4.66,6.5099998,8.689
2024-01-09 01:37:36+00:00,2.08,3.27,4.6398997,6.5,8.729
2024-01-09 02:37:36+00:00,2.0,3.2398999,4.6198997,6.4799,8.679001
2024-01-09 03:37:34+00:00,1.9698999,3.1999,4.5899,6.46,8.729
2024-01-09 04:37:33+00:00,1.93,3.1599998,4.56,6.4399,8.700001
2024-01-09 05:37:33+00:00,1.8599,3.1299999,4.54,6.4298997,8.679001
2024-01-09 06:37:34+00:00,1.88,3.09,4.52,6.41,8.660001
2024-01-09 07:37:37+00:00,1.8499999,3.03,4.45,6.39,8.669001
2024-01-09 08:37:26+00:00,1.8,3.04,4.41,6.37,8.669001
2024-01-09 09:37:25+00:00,1.8,3.02,4.3698997,6.35,8.660001
2024-01-09 10:37:35+00:00,1.75,2.9099998,4.35,6.35,8.689
2024-01-09 11:37:35+00:00,1.77,2.9499,4.3199,6.3199997,8.700001
2024-01-09 12:37:29+00:00,1.7199,2.8799999,4.29,6.2999,8.689
2024-01-09 13:37:24+00:00,1.6899999,2.87,4.29,6.2799,8.660001
2024-01-09 14:37:22+00:00,1.6999999,2.87,4.2299,6.2599998,8.660001
2024-01-09 15:37:28+00:00,1.66,2.82,4.2299,6.25,8.660001
2024-01-09 16:37:21+00:00,1.68,2.78,4.1699,6.24,8.679001
2024-01-09 17:37:20+00:00,1.5899999,2.77,4.1699,6.22,8.669001
2024-01-09 18:37:25+00:00,1.5999999,2.77,4.1299,6.2,8.650001
2024-01-09 19:37:19+00:00,1.5899999,2.71,4.1198997,6.18,8.660001
2024-01-09 20:37:18+00:00,1.5698999,2.71,4.1,6.16,8.650001
2024-01-09 21:37:12+00:00,1.5698999,2.6699998,4.0699,6.14,8.629001
2024-01-09 22:37:12+00:00,1.54,2.6599998,4.06,6.1299,8.669001
2024-01-09 23:37:11+00:00,1.52,2.62,4.02,6.1099997,8.629001
2024-01-10 00:37:11+00:00,1.5,2.59,3.9699,6.0899997,8.650001
2024-01-10 01:37:10+00:00,1.48,2.59,3.9898999,6.08,8.660001
2024-01-10 02:37:09+00:00,1.4599999,2.58,3.9499998,6.06,8.650001
2024-01-10 03:37:14+00:00,1.4498999,2.55,3.9099998,6.04,8.650001
2024-01-10 04:37:03+00:00,1.43,2.53,3.8899,6.0299,8.629001
2024-01-10 05:37:02+00:00,1.4498999,2.52,3.86,6.0099998,8.589001
2024-01-10 06:37:01+00:00,1.39,2.52,3.8699,6.0,8.650001
2024-01-10 07:37:01+00:00,1.3599,2.4699,3.83,5.97,8.599
2024-01-10 08:37:05+00:00,1.3699,2.4799,3.8399,5.9599,8.629001
2024-01-10 09:37:00+00:00,1.3399999,2.4499,3.77,5.93,8.639
2024-01-10 10:37:04+00:00,1.3499,2.4399,3.8,5.93,8.599
2024-01-10 11:37:04+00:00,1.3399999,2.4099,3.7398999,5.8999,8.620001
2024-01-10 12:36:53+00:00,1.31,2.3999,3.73,5.89,8.589001
2024-01-10 13:36:59+00:00,1.27,2.34,3.73,5.8799,8.570001
2024-01-10 14:36:52+00:00,1.29,2.34,3.6599998,5.85,8.570001
2024-01-10 15:36:51+00:00,1.3,2.34,3.6999998,5.8399997,8.589001
2024-01-10 16:36:51+00:00,1.2799,2.3,3.6599998,5.83,8.589001
2024-01-10 17:36:50+00:00,1.27,2.34,3.6499999,5.81,8.580001
2024-01-10 18:36:49+00:00,1.25,2.3,3.6199,5.7999,8.589001
2024-01-10 19:36:49+00:00,1.2099,2.2299,3.5899,5.79,8.559
2024-01-10 20:36:48+00:00,1.1998999,2.25,3.5899,5.7599998,8.570001
2024-01-10 21:36:47+00:00,1.2099,2.2299,3.5899,5.75,8.580001
2024-01-10 22:36:42+00:00,1.17,2.2299,3.55,5.7299,8.549001
2024-01-10 23:36:45+00:00,1.1599,2.1999,3.54,5.72,8.54
2024-01-11 00:36:40+00:00,1.13,2.2099,3.55,5.7099,8.580001
2024-01-11 01:36:39+00:00,1.14,2.1699,3.52,5.6899,8.559
2024-01-11 02:36:49+00:00,1.1599,2.1999,3.4898999,5.68,8.52
2024-01-11 03:36:38+00:00,1.1199,2.1299999,3.4499998,5.66,8.52
2024-01-11 04:36:37+00:00,1.0899999,2.1599,3.4499998,5.6499,8.529
2024-01-11 05:36:40+00:00,1.0999,2.1299999,3.48,5.64,8.549001
2024-01-11 06:36:43+00:00,1.04,2.0699,3.4199,5.62,8.549001
2024-01-11 07:36:35+00:00,1.05,2.1299999,3.4299998,5.6099997,8.52
2024-01-11 08:36:29+00:00,1.0299,2.09,3.3699,5.5899997,8.529
2024-01-11 09:36:30+00:00,1.04,2.08,3.3899,5.58,8.5
2024-01-11 10:36:38+00:00,1.02,2.05,3.3699,5.56,8.479
2024-01-11 11:36:38+00:00,0.9799,2.04,3.36,5.54,8.479
2024-01-11 12:36:37+00:00,1.0,2.02,3.32,5.5299,8.5
2024-01-11 13:36:26+00:00,1.0,2.02,3.32,5.52,8.52
2024-01-11 14:36:26+00:00,1.01,2.02,3.3,5.5099998,8.479
2024-01-11 16:36:30+00:00,0.9799,2.0,3.27,5.4799,8.479
2024-01-11 17:36:19+00:00,0.9799,1.9698999,3.25,5.47,8.489
2024-01-11 18:36:18+00:00,0.95,1.9598999,3.26,5.45,8.479
2024-01-11 19:36:17+00:00,0.95989996,1.9598999,3.23,5.43,8.459001
2024-01-11 20:36:18+00:00,0.95989996,1.9499999,3.1999,5.43,8.459001
2024-01-11 21:36:16+00:00,0.94,1.9199,3.2099998,5.41,8.47
2024-01-11 22:36:15+00:00,0.95,1.9199,3.1899,5.3999,8.450001
2024-01-11 23:36:15+00:00,0.96999997,1.91,3.1899,5.39,8.429001
2024-01-12 00:36:16+00:00,0.95,1.91,3.1599998,5.37,8.410001
2024-01-12 01:36:09+00:00,0.95,1.89,3.1999,5.3599997,8.439
2024-01-12 02:36:08+00:00,0.94,1.9,3.1599998,5.35,8.429001
2024-01-12 03:36:17+00:00,0.95,1.88,3.1499,5.3399997,8.400001
2024-01-12 04:36:06+00:00,0.96999997,1.89,3.12,5.3199997,8.439
2024-01-12 05:36:06+00:00,0.95,1.88,3.12,5.31,8.400001
2024-01-12 06:36:05+00:00,0.95,1.8399999,3.1299999,5.29,8.389
2024-01-12 07:36:08+00:00,0.96999997,1.8299999,3.11,5.29,8.400001
2024-01-12 08:36:09+00:00,0.90989995,1.8499999,3.08,5.27,8.400001
2024-01-12 09:36:04+00:00,0.95,1.88,3.06,5.2599998,8.410001
2024-01-12 10:36:06+00:00,0.9799,1.87,3.05,5.24,8.389
2024-01-12 11:35:57+00:00,0.94,1.8399999,3.02,5.24,8.389
2024-01-12 12:36:01+00:00,0.95,1.8599,3.06,5.2299,8.339001
2024-01-12 13:35:55+00:00,0.95,1.8299999,3.01,5.22,8.360001
2024-01-12 14:35:55+00:00,0.9799,1.8399999,2.9799,5.2,8.360001
2024-01-12 15:35:54+00:00,0.9799,1.8299999,3.04,5.1899,8.349
2024-01-12 16:35:54+00:00,0.9299,1.8499999,3.02,5.1899,8.349
2024-01-12 17:35:53+00:00,0.95,1.8198999,3.02,5.17,8.33
2024-01-12 18:35:52+00:00,0.95989996,1.8098999,3.0,5.16,8.309
2024-01-12 19:35:47+00:00,0.95,1.8299999,3.01,5.1499,8.299001
2024-01-12 20:35:46+00:00,0.95,1.8,3.01,5.1299,8.339001
2024-01-12 21:35:45+00:00,0.9299,1.8098999,2.9699,5.1299,8.299001
2024-01-12 22:35:45+00:00,0.94,1.8098999,2.9799,5.1099997,8.309
2024-01-12 23:35:44+00:00,0.95989996,1.8198999,2.9799,5.1099997,8.259001
2024-01-13 00:35:54+00:00,0.95,1.8,3.01,5.0899,8.33
2024-01-13 01:35:44+00:00,0.94,1.8098999,2.96,5.08,8.299001
2024-01-13 02:35:42+00:00,0.95,1.77,2.9799,5.08,8.279
2024-01-13 03:35:47+00:00,0.95,1.8,2.9499,5.06,8.29
2024-01-13 04:35:46+00:00,0.94,1.76,2.9898999,5.06,8.25
2024-01-13 05:35:35+00:00,0.94,1.8,2.9199998,5.04,8.27
2024-01-13 06:35:46+00:00,0.96999997,1.77,2.9099998,5.0299,8.239
2024-01-13 07:35:34+00:00,0.9299,1.77,2.9499,5.0299,8.27
2024-01-13 08:35:33+00:00,0.90989995,1.78,2.9199998,5.02,8.27
2024-01-13 09:35:32+00:00,0.95989996,1.77,2.9399,5.0099998,8.229
2024-01-13 10:35:37+00:00,0.95,1.79,2.9299998,5.0,8.200001
2024-01-13 11:35:32+00:00,0.95989996,1.78,2.8999,5.0,8.209001
2024-01-13 12:35:32+00:00,0.9799,1.77,2.9099998,4.9899,8.22
2024-01-13 13:35:30+00:00,0.96999997,1.77,2.9099998,4.9799,8.229
2024-01-13 14:35:24+00:00,0.96999997,1.74,2.8799999,4.9799,8.189
2024-01-13 15:35:23+00:00,0.95,1.78,2.8799999,4.9698997,8.200001
2024-01-13 16:35:23+00:00,0.95989996,1.79,2.84,4.95,8.209001
2024-01-13 17:35:22+00:00,1.01,1.7299999,2.8899,4.9399,8.200001
2024-01-13 18:35:22+00:00,0.96999997,1.77,2.8799999,4.9399,8.150001
2024-01-13 19:35:21+00:00,0.95,1.77,2.86,4.93,8.189
2024-01-13 20:35:20+00:00,0.95,1.75,2.86,4.9199,8.200001
2024-01-13 21:35:20+00:00,0.96999997,1.75,2.8799999,4.91,8.139
2024-01-13 22:38:04+00:00,0.9799,1.75,2.85,4.91,8.169001
2024-01-13 23:35:25+00:00,0.9799,1.74,2.81,4.8999,8.160001
2024-01-14 00:35:13+00:00,0.9799,1.79,2.85,4.8898997,8.160001
2024-01-14 01:35:12+00:00,0.95,1.77,2.84,4.8799,8.129001
2024-01-14 02:35:11+00:00,0.9799,1.7299999,2.84,4.8698997,8.139
2024-01-14 03:35:21+00:00,0.9799,1.7299999,2.84,4.8698997,8.150001
2024-01-14 04:35:15+00:00,0.96999997,1.75,2.84,4.8599997,8.129001
2024-01-14 05:35:09+00:00,1.02,1.77,2.8,4.85,8.089001
2024-01-14 06:35:09+00:00,0.98999995,1.77,2.83,4.85,8.110001
2024-01-14 07:35:13+00:00,1.0,1.76,2.8,4.83,8.110001
2024-01-14 08:35:02+00:00,1.04,1.74,2.8,4.83,8.089001
2024-01-14 09:35:02+00:00,1.04,1.7299999,2.82,4.8199,8.070001
2024-01-14 10:35:02+00:00,1.04,1.76,2.81,4.8199,8.08
2024-01-14 11:35:11+00:00,1.05,1.76,2.81,4.7999,8.08
2024-01-14 12:35:00+00:00,1.13,1.77,2.8,4.79,8.089001
2024-01-14 13:34:59+00:00,1.13,1.77,2.8,4.79,8.070001
2024-01-14 14:34:59+00:00,1.1998999,1.77,2.77,4.7799,8.08
2024-01-14 15:34:58+00:00,1.2299,1.79,2.8,4.7799,8.029
2024-01-14 16:35:02+00:00,1.2299,1.8,2.77,4.77,8.049001
2024-01-14 17:34:51+00:00,1.2799,1.8,2.77,4.7599998,8.059
2024-01-14 18:34:56+00:00,1.2399,1.8198999,2.78,4.75,8.059
2024-01-14 19:34:55+00:00,1.3,1.8399999,2.76,4.7399,8.049001
2024-01-14 20:35:00+00:00,1.25,1.8399999,2.78,4.7399,8.0
2024-01-14 21:34:50+00:00,1.29,1.8299999,2.8,4.7198997,8.02
2024-01-14 22:34:49+00:00,1.3299999,1.87,2.8,4.7198997,7.9890003
2024-01-14 23:34:48+00:00,1.3198999,1.91,2.78,4.7099,8.02
2024-01-15 00:34:47+00:00,1.3399999,1.87,2.79,4.7099,8.0
2024-01-15 01:34:42+00:00,1.3599,1.9,2.8,4.7,7.9890003
2024-01-15 02:34:41+00:00,1.3399999,1.88,2.8,4.6899,7.9790006
2024-01-15 03:34:40+00:00,1.3399999,1.9,2.7299,4.6899,7.9790006
2024-01-15 04:34:50+00:00,1.38,1.9199,2.82,4.68,7.9790006
2024-01-15 05:34:39+00:00,1.43,1.9499999,2.79,4.68,7.9890003
2024-01-15 06:34:41+00:00,1.41,1.9499999,2.75,4.66,7.9700003
2024-01-15 07:34:43+00:00,1.41,1.9399999,2.77,4.66,7.9500003
2024-01-15 08:34:38+00:00,1.41,1.9799999,2.78,4.66,7.9790006
2024-01-15 09:34:36+00:00,1.43,1.9799999,2.82,4.66,7.9500003
2024-01-15 10:34:30+00:00,1.53,1.9698999,2.82,4.6499,7.9290004
2024-01-15 11:34:40+00:00,1.55,1.9799999,2.81,4.6499,7.9500003
2024-01-15 12:34:39+00:00,1.66,2.02,2.8,4.6398997,7.9000006
2024-01-15 13:34:29+00:00,1.7199,2.02,2.79,4.6299,7.9000006
2024-01-15 14:34:28+00:00,1.8,2.09,2.81,4.6299,7.9100003
2024-01-15 15:34:28+00:00,1.8098999,2.1199,2.83,4.6198997,7.9100003
2024-01-15 16:34:27+00:00,1.8198999,2.1699,2.81,4.6099997,7.879
2024-01-15 17:34:26+00:00,1.8,2.1699,2.87,4.6099997,7.9390006
2024-01-15 18:34:25+00:00,1.77,2.1999,2.84,4.6099997,7.879
2024-01-15 19:34:26+00:00,1.77,2.1999,2.85,4.6,7.879
2024-01-15 20:34:24+00:00,1.77,2.1799998,2.9199998,4.6,7.8700004
2024-01-15 21:34:18+00:00,1.6999999,2.1999,2.9199998,4.5899,7.879
2024-01-15 22:34:18+00:00,1.6999999,2.2099,2.9099998,4.5899,7.8700004
2024-01-15 23:34:17+00:00,1.6999999,2.1999,2.9299998,4.5899,7.8500004
2024-01-16 00:34:16+00:00,1.7299999,2.1999,2.9199998,4.58,7.8500004
2024-01-16 01:34:16+00:00,1.6999999,2.2199,2.9299998,4.58,7.839
2024-01-16 02:34:15+00:00,1.7199,2.2099,2.96,4.58,7.839
2024-01-16 03:34:10+00:00,1.6899999,2.1999,2.9499,4.58,7.8700004
2024-01-16 04:34:14+00:00,1.6999999,2.2099,2.9499,4.58,7.82
2024-01-16 05:34:08+00:00,1.6999999,2.2299,2.9898999,4.58,7.82
2024-01-16 06:34:12+00:00,1.65,2.2099,2.9699,4.58,7.8
2024-01-16 07:34:07+00:00,1.66,2.1999,3.0,4.5699,7.8
2024-01-16 08:34:06+00:00,1.63,2.2099,2.96,4.5699,7.8300004
2024-01-16 09:34:05+00:00,1.62,2.1899,2.9799,4.5699,7.82
2024-01-16 10:34:05+00:00,1.5698999,2.1599,2.9898999,4.5699,7.82
2024-01-16 11:34:09+00:00,1.61,2.1699,2.9799,4.5699,7.82
2024-01-16 12:34:03+00:00,1.61,2.1999,2.96,4.56,7.8
2024-01-16 13:33:58+00:00,1.6999999,2.1499,2.9799,4.56,7.7790003
2024-01-16 14:34:07+00:00,1.78,2.1999,3.0,4.56,7.8
2024-01-16 15:33:56+00:00,1.8299999,2.25,2.9399,4.56,7.7290006
2024-01-16 16:33:56+00:00,1.8399999,2.2299,3.0,4.5499,7.7790003
2024-01-16 17:33:56+00:00,1.8,2.25,3.01,4.5499,7.7390003
2024-01-16 18:33:55+00:00,1.77,2.28,2.9799,4.5499,7.7500005
2024-01-16 19:33:54+00:00,1.77,2.28,3.03,4.5499,7.7790003
2024-01-16 20:33:49+00:00,1.74,2.27,2.9898999,4.5499,7.7390003
2024-01-16 21:33:48+00:00,1.6699,2.25,2.9799,4.5499,7.7390003
2024-01-16 22:33:47+00:00,1.63,2.27,3.03,4.5499,7.7200003
2024-01-16 23:33:51+00:00,1.5899999,2.25,3.01,4.54,7.7390003
2024-01-17 00:33:56+00:00,1.51,2.2099,3.01,4.5499,7.7290006
2024-01-17 01:33:45+00:00,1.48,2.1999,3.04,4.5499,7.689
2024-01-17 02:33:45+00:00,1.43,2.1599,3.01,4.5499,7.7000003
2024-01-17 03:33:49+00:00,1.3399999,2.1399,3.03,4.54,7.7000003
2024-01-17 04:33:49+00:00,1.3299999,2.1399,3.0,4.54,7.7200003
